fips,population,pop_change_2018,unemployment_rate,median_hh_income,pct_below_povert,feb_temp_avg,aug_temp_avg,prc_bachelors,physicians_per_pop
48503,18045,67,3.2,49301,20.4,9.3,30.3,19.6,224.8
48505,14190,-93,5.6,33160,49.1,17.3,32.8,10.4,224.8
48507,11983,18,9.5,30076,44.5,15.1,32.1,8.6,224.8
49001,6580,184,3.5,55940,13.7,-2.4,22.8,20.4,216.2
49003,54950,983,3,62689,9.2,-2.7,22.6,23.3,216.2
49005,127068,2504,2.7,60315,11.6,-4.1,19.1,37.8,216.2
49007,20269,101,4.5,51394,17,-6.2,20.6,16.4,216.2
49009,980,-42,4.4,58910,7.4,-7.3,18.1,12.4,216.2
49011,351713,4832,2.9,84381,6.4,-1.2,22.9,37.5,216.2
49013,19964,49,4.6,60767,13.6,-7.6,18.3,14.4,216.2
49015,10014,-6,4.8,54213,16.6,-2.9,24.1,14.7,216.2
49017,5080,19,7.8,51028,19.1,-3.2,22,24.4,216.2
49019,9764,124,4.8,50750,16.2,-1.7,25,27.7,216.2
49021,52775,1953,3.6,51393,16.4,-2.9,21.9,29.1,216.2
49023,11555,307,3,65379,10.7,-1,23.9,17.1,216.2
49025,7709,172,3.2,52355,14.5,-1.2,24.4,27.3,216.2
49027,13006,177,3.3,58644,14.7,-0.8,24.5,22.4,216.2
49029,12045,170,2.8,98875,3.8,-3.8,19.2,39.5,216.2
49031,1445,32,5.4,40387,30.8,-5.1,18.1,18.9,216.2
49033,2464,62,3.3,60695,11.4,-6.9,17.1,24.4,216.2
49035,1152633,14813,3,73619,10.4,-1.1,22.9,34.5,216.2
49037,15449,129,6.2,42982,26.8,-0.4,25,18.4,216.2
49039,30623,632,3.7,52910,16.3,-4.6,19.3,18.8,216.2
49041,21539,222,3.6,54339,15.6,-4.5,19.8,17.1,216.2
49043,41933,584,3,105374,5.8,-7.2,15.7,55.3,216.2
49045,69907,2489,3.5,73584,7.4,-0.7,24.1,23,216.2
49047,35438,219,4.7,63631,13.5,-6.6,22.1,14.7,216.2
49049,622213,15710,2.8,75296,7.5,-2.6,21.2,40.1,216.2
49051,33240,1265,3.1,85380,6.4,-5.9,17.1,40.6,216.2
49053,171700,5841,3.4,57069,11.7,0.8,25.5,27.7,216.2
49055,2690,-31,6,47175,17.2,-1.9,23.8,25.2,216.2
49057,256359,4493,3.5,68106,11.3,-3.1,20.6,23.8,216.2
50001,36973,33,2.6,68878,9.6,-6.9,18.9,36.7,367.1
50003,35631,-82,3.1,52510,16.5,-5.3,17.7,35.7,367.1
50005,30302,148,3.3,50368,15.1,-8.8,17.3,28.1,367.1
50007,164572,1681,2.1,74240,8,-6.8,19.5,50.7,367.1
50009,6250,37,3.6,43671,24.1,-9.2,17.1,15.6,367.1
50011,49421,414,2.5,61129,13.1,-7.7,19.1,23.7,367.1
50013,7090,107,3.2,67746,12.4,-7.4,20.1,39.2,367.1
50015,25300,-45,3.5,60230,13,-8.4,17.7,37.3,367.1
50017,28999,0,2.7,62300,12.9,-7.2,18.1,29.1,367.1
50019,26907,73,4.4,48688,16.7,-8.9,17.7,21.6,367.1
50021,58672,-328,3.1,51723,13.5,-6.3,18.2,30.3,367.1
50023,58140,-143,2.6,61808,12.3,-8.1,17.5,41.5,367.1
50025,42756,-150,2.9,54441,16.1,-5.1,18.4,38.6,367.1
50027,55286,29,2.3,57438,11.3,-6.3,18.4,36.3,367.1
51001,32412,-154,3.8,42879,27,6,25.6,18.5,263.2
51003,108718,930,2.7,80392,9.6,5.2,24,53.5,263.2
51005,14910,-209,3.8,46538,21.1,4,21.8,15.4,263.2
51007,13013,48,3.2,57280,13.2,6.3,25.3,15.9,263.2
51009,31666,-197,3.3,50580,18.5,5.3,23.7,19.2,263.2
51011,15841,140,3.6,51131,19.4,5.9,24.4,19.8,263.2
51013,237521,2400,2,120950,7.3,3.8,25.1,74.6,263.2
51015,75457,375,2.7,60556,12.2,4,22,23.5,263.2
51017,4292,7,2.5,50564,14.8,3.9,21.4,14.9,263.2
51019,78747,508,3.1,61186,13.1,5.7,24.1,28.9,263.2
51021,6293,-58,3.2,47681,15,4.1,20.1,17.4,263.2
51023,33277,41,2.7,71874,8.6,4.8,23.1,28.7,263.2
51025,16384,-232,4.9,41803,27,7.2,25.4,14.3,263.2
51027,21221,-279,5.5,32144,32.4,5.9,22.3,10.6,263.2
51029,16999,-28,4.4,45889,24.9,5.8,24.6,11.3,263.2
51031,54973,-113,3.3,51525,16.6,6.1,24.5,22.5,263.2
51033,30772,339,3.5,67335,15.2,5.3,24.7,20.1,263.2
51035,29636,-111,3.6,41517,23,4.5,21,13.1,263.2
51036,6941,-59,3.9,56872,18.8,7,25.8,13.3,263.2
51037,11938,-144,3.7,41382,29.7,6.3,24.6,10.2,263.2
51041,348556,5393,2.9,80734,9.9,6.4,25.3,39.9,263.2
51043,14523,74,2.9,84021,8,2.6,23.3,32.2,263.2
51045,5064,-1,3.5,50858,21.2,3.8,22,18.5,263.2
51047,51859,592,2.8,72111,11.3,4.3,24.1,24.7,263.2
51049,9809,-4,3.3,46300,25.2,5.8,24.9,17.5,263.2
51051,14523,-198,5.2,35047,28.7,6,22.3,10,263.2
51053,28529,70,3.5,57257,17.8,7,25.4,17.2,263.2
51057,10919,-92,3.9,50785,23.4,5.2,25,16.5,263.2
51059,1150795,3912,2.4,122035,7.2,3.7,24.8,61.1,263.2
51061,70675,1147,2.6,93462,6.8,3.6,23.8,35.9,263.2
51063,15795,10,2.7,48315,18.3,3.7,20.9,22.3,263.2
51065,26783,366,2.5,73463,9,5.6,24.4,34.5,263.2
51067,56195,-131,3.1,53522,23,5.9,23.8,20.5,263.2
51069,88355,1856,2.6,77684,9.8,2.3,23,28.1,263.2
51071,16844,73,3.3,50591,18,4.1,21.4,18.2,263.2
51073,37349,40,2.7,70938,13.4,6.7,25.7,22.8,263.2
51075,23244,553,3,89331,7.9,5.4,24.6,39.2,263.2
51077,15631,-46,3.1,37550,27.5,4,19.7,12.5,263.2
51079,19779,131,2.5,67498,12.2,4.4,23.3,27.8,263.2
51081,11627,-89,3.7,43533,27.2,7.4,25.6,9,263.2
51083,34120,-412,4.1,43096,22.4,6.7,24.9,15.9,263.2
51085,107239,1389,2.6,91028,6.2,5.7,24.7,39.2,263.2
51087,329261,2113,3,68581,12.6,6.3,25.2,42.9,263.2
51089,50953,-297,3.7,36471,28,6.6,24.2,12.8,263.2
51091,2210,-7,2.7,45089,21.2,2.7,19.9,23.1,263.2
51093,36953,382,3,72993,12.1,8,25.8,28.2,263.2
51095,76397,938,2.9,86541,9.3,7,25.9,49.6,263.2
51097,7042,42,3,51124,19.3,5.8,25.1,19.8,263.2
51099,26575,273,2.9,86619,9.1,5,25.4,34.6,263.2
51101,16939,234,2.9,68724,10.2,5.9,25.1,20.4,263.2
51103,10783,4,4.3,52814,24.1,5.6,25.3,30.9,263.2
51105,23541,-254,4.1,34796,32.5,6.2,22.4,11.4,263.2
51107,406850,9855,2.5,140382,3.6,3,23.9,60.8,263.2
51109,36778,893,2.7,63714,14.9,5.1,24,23.4,263.2
51111,12086,-145,3.2,41421,24.8,6.7,24.9,10.6,263.2
51113,13295,50,2.4,60450,16.1,4.1,23.1,24.2,263.2
51115,8802,71,3,61764,16.6,6.6,25.7,28,263.2
51117,30650,-62,4.1,44832,29.8,6.9,25.2,18.4,263.2
51119,10769,126,2.6,54871,22.9,5.9,25.4,21.8,263.2
51121,98985,702,2.9,52538,14.6,4.6,22.3,45.8,263.2
51125,14836,32,3.1,56690,19.9,4.9,23.3,32.1,263.2
51127,22391,693,2.7,90858,7.3,6.4,25.4,28.4,263.2
51131,11735,-152,5.4,43157,30,6.7,25.6,21.6,263.2
51133,12147,-130,4.4,55418,27,5.1,25.3,28.5,263.2
51135,15420,-47,3.1,46368,27.9,6.6,25.2,12.7,263.2
51137,36644,713,3,63681,12.9,4.7,24.1,24.3,263.2
51139,23933,178,4.2,49073,19,3.6,22.2,13.9,263.2
51141,17673,-35,3.9,42862,22.7,5.8,22.8,13.9,263.2
51143,60949,-392,3.6,44710,22.3,6.4,24.4,13.9,263.2
51145,29189,498,2.7,88475,8.1,5.7,24.9,28.8,263.2
51147,22950,242,3.8,48450,27.9,6.1,24.8,28.1,263.2
51149,38082,187,3.6,68133,11.3,7.2,25.7,24,263.2
51153,468011,4460,2.7,106200,8.7,4,24.9,40.1,263.2
51155,34066,-128,3.5,50834,20.5,4.7,21.8,19.4,263.2
51157,7252,-81,2.7,71035,13.6,3.6,22.6,32.9,263.2
51159,9038,113,3.1,49399,22.5,4.9,25,15.7,263.2
51161,94073,310,2.7,68734,8.4,5.1,23.3,34.8,263.2
51163,22752,143,3,53413,16.7,4.6,22.6,26.5,263.2
51165,81244,931,2.6,61375,9.3,3.9,22.1,25.9,263.2
51167,26748,-279,4.3,38966,21.7,5.9,21.9,13.5,263.2
51169,21534,-233,3.2,40161,24.5,6.7,22.8,14.4,263.2
51171,43497,226,2.8,55283,14.9,3.2,22.5,20.1,263.2
51173,30472,-250,4,40972,25.2,4.7,20.7,14.3,263.2
51175,17586,-157,2.8,52741,20.2,7.8,25.7,17.8,263.2
51177,134238,1436,3,86695,10.1,4.7,24.3,31.5,263.2
51179,149960,3170,3,108421,6.5,4.5,25.2,39.8,263.2
51181,6474,-48,3.5,54663,20.2,7.4,25.8,17.6,263.2
51183,11237,-143,4.9,43031,29.6,7.4,25.7,12.6,263.2
51185,40855,-291,4.4,42074,24.1,4.4,20.4,15.3,263.2
51187,40003,646,3.1,65635,13.9,3.1,22.6,21.1,263.2
51191,54402,-13,3.4,45510,20.5,6.3,22.3,22.5,263.2
51193,17830,94,3.6,51414,26.8,4.7,25.3,20.3,263.2
51195,38012,-599,5,38045,32.5,5.2,21.4,14.5,263.2
51197,28754,-118,3.7,46345,23.8,4.4,20.7,18.5,263.2
51199,67846,-32,2.8,86317,6.6,7.3,26,45.4,263.2
51510,160530,876,2.2,99425,16.1,4.2,25.4,62.1,263.2
51520,16482,-168,3.7,36903,33.1,7.2,23.3,24.1,263.2
51530,6237,-76,3.1,43390,20.2,5.2,23.5,15.9,263.2
51540,48117,215,2.5,56997,18.3,5.4,24.4,52.6,263.2
51550,242634,2307,3,78846,11.9,8.6,25.9,32.5,263.2
51570,17833,157,3.3,56800,17.4,6.9,25.6,23.2,263.2
51580,5460,-14,4.6,40504,26.1,4.8,22.8,15.3,263.2
51590,40693,-329,5.1,36015,38.1,7,24.7,18.4,263.2
51595,5121,-171,4.7,36908,37.4,7.4,25.7,13.4,263.2
51600,24574,412,2.3,105532,6.9,3.4,24.5,58.7,263.2
51610,14772,283,2.1,137551,2.9,3.4,24.6,78.5,263.2
51620,8013,-112,4.4,37327,34.1,8,25.7,21.1,263.2
51630,29144,628,3.5,58448,21.2,4.5,25,42.1,263.2
51640,6423,-64,3.5,36571,34.7,4.7,20.8,12.4,263.2
51650,134313,-268,4,54763,23.7,8,26.1,26.8,263.2
51660,54033,126,3.5,42640,19.8,4.7,22.8,36,263.2
51670,22596,42,4.8,42568,30.9,7.1,25.6,13.5,263.2
51678,7136,54,4.7,48726,13.7,5.5,24.1,39.5,263.2
51680,82126,1061,4,43200,25.1,5.9,24.6,34.8,263.2
51683,41641,140,2.7,79141,14.7,3.8,24.9,29.7,263.2
51685,17307,621,2.7,77032,11.9,3.8,24.8,29.2,263.2
51690,12902,-67,4.6,33892,33.7,6.6,24.3,21.3,263.2
51700,178626,-772,3.6,50283,21.7,7.9,26.1,25.5,263.2
51710,244076,-846,3.6,48519,28.2,8.6,26.3,28,263.2
51720,3968,76,3.9,34442,31.3,5.1,21.4,16.9,263.2
51730,31567,-68,6.1,37049,38.9,7,25.6,18,263.2
51735,12190,147,2.7,96057,5.4,7.8,26.2,42.8,263.2
51740,94632,-61,4.1,47343,29.1,8.7,26.3,21.3,263.2
51750,18339,680,3.7,39254,18,4.8,22.4,39.1,263.2
51760,228783,1815,3.5,48747,34.5,6.2,25.2,38.5,263.2
51770,99920,484,3.2,42715,32.3,5.9,24.3,23.8,263.2
51775,25643,-19,2.9,57274,11.9,5.8,24.3,29.1,263.2
51790,24922,356,2.9,47319,19,4.5,22.7,34,263.2
51800,91185,910,3.2,69753,16.1,8.4,25.7,28.1,263.2
51810,450189,227,2.9,76520,10.4,8.6,26,35.2,263.2
51820,22628,292,3.2,47117,25,4.5,22.8,25,263.2
51830,14896,7,4,52845,28.2,7.2,25.8,56.7,263.2
51840,28108,-102,2.9,51456,22,2.4,23.4,33.9,263.2
53001,19759,78,5.4,52012,20.4,-4.8,21.6,13.6,278.8
53003,22610,103,4.4,49776,20.6,-3.3,21.2,20.5,278.8
53005,201877,3424,5.2,69212,13.5,-3.4,23.4,30,278.8
53007,77036,557,4.5,57243,14.8,-6.3,18.1,26.7,278.8
53009,76737,1025,6.4,57183,20.6,0.1,16.4,26.1,278.8
53011,481857,7365,4.8,73971,10.6,1.8,19.7,29.8,278.8
53013,4059,36,5.6,53700,19,-3.7,20.4,24.9,278.8
53015,108987,2087,5.9,58624,17.6,1,18.2,16.6,278.8
53017,42907,740,5.3,65912,15.2,-6.1,22.2,19.2,278.8
53019,7649,59,11.7,40468,24.7,-8,18.6,18.2,278.8
53021,94347,2230,6.1,60483,16.7,-4.1,23.1,17.3,278.8
53023,2247,42,5.8,50185,18,-3.2,20.8,25.2,278.8
53025,97331,1510,6.2,53688,16.5,-4.5,22.9,17.6,278.8
53027,73901,1348,6.7,48763,23.8,1.8,17.8,15.8,278.8
53029,84460,1175,5.2,65987,9.7,2.1,18.8,33,278.8
53031,31729,538,5.8,55893,21.6,-1.1,15.8,41.8,278.8
53033,2233163,28934,3.5,94822,10.8,-0.7,17.5,51.4,278.8
53035,269805,3255,4.6,76530,11.5,1.9,19.2,32.2,278.8
53037,47364,1207,5.3,55624,12.8,-5.1,18.9,34.8,278.8
53039,22107,357,5.7,56503,18.1,-3,20.4,28.9,278.8
53041,79604,1374,6.3,57019,16.9,-0.7,17.3,16.8,278.8
53043,10740,161,4.9,53326,16.5,-6.5,20.3,23.6,278.8
53045,65507,1706,6.3,58239,22.8,0.7,18.2,18,278.8
53047,42132,234,6.4,48345,25.9,-7.8,18.3,19,278.8
53049,22036,352,6.9,46365,21,2.2,17.7,18,278.8
53051,13602,239,7.2,49750,23.2,-7.7,17.8,20.2,278.8
53053,891299,14098,5.2,75022,10.7,-1.1,17.2,26.4,278.8
53055,17128,403,3.9,62249,12.9,1.8,17.8,48.6,278.8
53057,128206,2180,5.2,70955,12.4,-2.2,17.1,26.3,278.8
53059,11924,87,5.6,64344,16.3,-1.9,16.9,23.8,278.8
53061,814901,11862,3.8,87096,8.8,-2.1,17.3,31.9,278.8
53063,514631,8703,5.2,59408,14.8,-5.8,20.4,30.4,278.8
53065,45260,593,7.1,51183,19.4,-6.9,19.8,18.5,278.8
53067,286419,6130,4.8,72400,9.9,1.2,18.8,35.7,278.8
53069,4426,146,6.5,55692,19.8,2.3,17.5,19,278.8
53071,60922,270,4.7,57329,15.1,-2.9,23.2,28.6,278.8
53073,225685,4035,4.7,62262,14.4,-3.4,16.3,33.9,278.8
53075,49791,447,4.3,45389,11.9,-4.1,21.2,49.5,278.8
53077,251446,1069,6.3,51377,21.2,-4,19.4,16,278.8
54001,16535,36,6,39776,26.8,3.6,21.9,16.6,263.4
54003,117123,2116,4.1,59619,16,2.1,23.4,21,263.4
54005,21951,-423,6.1,38110,27.6,5.6,23.2,8.4,263.4
54007,14089,-135,7,39292,29.8,4.8,23,15.1,263.4
54009,22203,-187,6.1,48342,19.5,1.2,21.8,19.4,263.4
54011,93224,-1262,4.7,39790,23.1,5.2,23.9,25.7,263.4
54013,7254,-68,10.4,36384,28.8,4.3,22.9,11,263.4
54015,8632,-82,8.4,35983,32.7,5.1,23.3,9.5,263.4
54017,8406,-123,4,44725,25.2,2.9,22.6,15.7,263.4
54019,43018,-559,6.4,37867,28.5,4.4,21.8,15.2,263.4
54021,8026,-31,6.3,38173,24.3,4.3,23.1,14.4,263.4
54023,11626,-23,5.7,42146,21.1,2.3,21.1,14.4,263.4
54025,34786,-457,5.1,37665,23.1,3.1,20.4,19.9,263.4
54027,23347,-51,4.2,44442,30.3,2.2,22.4,12.2,263.4
54029,29094,-331,5.9,47299,19.5,0.3,21.4,18.5,263.4
54031,13775,-63,5.5,43573,20.4,2.3,21.7,14.5,263.4
54033,67554,-369,4.5,47942,21.9,3.6,22.7,22.5,263.4
54035,28706,-201,4,48731,23.3,4.4,22.9,17.1,263.4
54037,56811,405,3.3,75027,11.2,2.3,23.6,30.8,263.4
54039,180454,-2856,5.2,41926,26,5.4,23.7,24.9,263.4
54041,16024,-168,5.7,40691,25,4.4,22.7,13.3,263.4
54043,20599,-279,6.9,39766,28.9,5.9,24,8.7,263.4
54045,32607,-436,7,34894,31.2,6.2,23.2,10,263.4
54047,18223,-298,9.4,27292,42.5,5.5,22.2,5.4,263.4
54049,56097,-272,5.7,46244,23.7,3.1,22.2,23.4,263.4
54051,30785,-431,5.8,50064,19.3,1.3,22.1,18.5,263.4
54053,26718,-100,7,43050,23.9,3.9,22.9,12.4,263.4
54055,59131,-670,6.3,37860,34.9,4.4,20.7,20,263.4
54057,26940,-240,5.5,48578,20.2,2.3,22.4,14.7,263.4
54059,23785,-353,7.6,32917,36.5,6.6,23.6,9.5,263.4
54061,106420,504,4.1,51070,13.9,2.4,21.8,41.3,263.4
54063,13280,-93,4.8,38171,22.4,4.1,21.6,13.8,263.4
54065,17787,78,4.3,49487,18.6,2.1,22.9,17.3,263.4
54067,24842,-292,6.4,38572,25.8,4.1,21.6,15.2,263.4
54069,41755,-301,4.6,48689,17.5,1.2,21.9,30.8,263.4
54071,6997,27,3.8,40415,21.7,2.9,20.4,14.2,263.4
54073,7507,54,6.4,50768,16.9,2.9,22.8,12.9,263.4
54075,8414,-73,6.2,39467,25.6,1.6,18.8,16.3,263.4
54077,33839,16,5.2,47101,23.1,1.6,20.4,15.4,263.4
54079,56682,17,4.9,61995,12.9,5,23.7,26.7,263.4
54081,74254,-808,5.3,41298,24.7,4.5,21.3,18.3,263.4
54083,28823,-71,5.5,40064,25.9,2.1,19.4,16.3,263.4
54085,9721,-95,5.3,43717,26,3.2,22.8,10.5,263.4
54087,13932,-78,7.9,36658,31.9,4.6,22.9,12.4,263.4
54089,12760,-131,6.1,34768,36.5,5,21.8,13.9,263.4
54091,16862,-48,4.8,46370,21,3.4,22.2,17.2,263.4
54093,6955,-36,5.5,48070,21.3,1.4,19.6,17.5,263.4
54095,8746,-61,7.4,46054,22.6,2.6,22.6,13.9,263.4
54097,24415,-131,5.7,41213,27.5,4.1,21.6,16.8,263.4
54099,39944,-248,6,38704,25.3,6,23.9,15.1,263.4
54101,8285,-78,6.3,34054,36.8,2.9,20.2,9.3,263.4
54103,15270,-155,7.2,44685,24.7,2.2,22.2,12.7,263.4
54105,5830,40,7,44837,28.2,3.9,22.8,9.7,263.4
54107,84203,-880,5.5,45278,21.7,3.6,23.1,21.8,263.4
54109,20786,-462,7.1,35460,29.7,5.2,22.3,9.5,263.4
55001,20348,457,4.7,43000,23.7,-9,19.1,12.4,264.9
55003,15600,87,4.3,44627,23.1,-12.7,17,21.1,264.9
55005,45164,0,3.4,50344,15.4,-12.5,18.4,19.9,264.9
55007,15042,9,4.9,53637,22.9,-12.3,17.6,30.5,264.9
55009,263378,1515,2.7,62097,10.7,-7.9,19.3,29.6,264.9
55011,13125,18,3.4,59087,12.5,-10.7,20.4,17.9,264.9
55013,15392,79,4.6,55295,19.5,-12.8,18.6,20,264.9
55015,50159,165,2.6,72645,6.3,-8.2,19.4,28.7,264.9
55017,64135,373,3.3,59528,14.9,-12,18.8,20.1,264.9
55019,34709,140,2.9,55245,18.1,-11.1,18.5,11.5,264.9
55021,57358,122,2.7,65435,9.8,-7.9,19.6,23.2,264.9
55023,16291,68,3.7,49200,19.2,-8.6,20.3,17.8,264.9
55025,542364,5584,2.2,71789,8.4,-7.3,20,50.7,264.9
55027,87847,97,2.6,63608,10.8,-8,19.5,16.5,264.9
55029,27610,130,3.6,61221,12.8,-8.8,18.4,32.1,264.9
55031,43208,-119,4,50637,14.3,-12.5,18.2,24,264.9
55033,45131,432,3.1,57506,11.8,-11.1,19.5,28,264.9
55035,104534,860,2.6,60111,12.6,-10.8,19.3,31.8,264.9
55037,4321,-35,3.9,53188,18.4,-12.1,16.4,18.3,264.9
55039,103066,695,2.6,59428,11.9,-8.4,19.7,22.7,264.9
55041,8991,21,4.8,45156,20.9,-12.4,15.9,15.6,264.9
55043,51554,-252,2.8,57328,14.5,-8.4,20.1,23,264.9
55045,36929,82,2.6,63160,10,-7.1,20.3,23,264.9
55047,18918,133,3.3,55512,17.5,-8.7,19.4,19.3,264.9
55049,23771,57,2.6,68017,10,-8.1,19.8,24.3,264.9
55051,5676,4,5.8,44130,20.1,-13.3,16.3,20,264.9
55053,20478,4,3.1,52919,16.9,-10.6,19.3,14.4,264.9
55055,85129,354,2.9,65831,10.4,-6.8,20.1,24.8,264.9
55057,26617,138,3.1,52891,18.4,-9.7,19.1,13.6,264.9
55059,169290,708,3.5,65013,15.4,-5.1,20.7,25.7,264.9
55061,20383,-14,2.9,63612,8.9,-8.1,19,19.1,264.9
55063,118230,114,2.6,60619,8.5,-9.9,20.2,34.3,264.9
55065,16665,-24,2.3,60711,16.9,-7.9,20.1,18.9,264.9
55067,19268,97,4,51334,20.6,-12.1,16.7,16.5,264.9
55069,27689,-77,3.2,56645,13,-12.2,17.3,18.3,264.9
55071,79074,-66,3.1,56466,13,-7.5,19.4,19.9,264.9
55073,135428,13,2.7,63442,8.9,-11.2,18.1,25.6,264.9
55075,40434,144,4,50670,16.5,-10.7,17.4,15,264.9
55077,15434,151,3.5,46964,16.3,-8.6,19.4,14.2,264.9
55078,4658,15,5.7,40682,43.3,-10.9,17.7,17.2,264.9
55079,948201,-2387,3.6,49771,27.2,-5.3,20.9,30.5,264.9
55081,46051,434,2.7,58391,20.1,-10.4,19.2,19.9,264.9
55083,37830,304,3.3,59983,12.6,-10.2,17.8,16,264.9
55085,35470,183,3.6,53805,13.7,-12.7,16.2,27.1,264.9
55087,187365,1301,2.8,65993,8,-8.8,19.3,28.9,264.9
55089,89147,717,2.5,83014,3.9,-6.7,20,48.4,264.9
55091,7289,43,3.3,56348,15.5,-10.8,20.3,19.2,264.9
55093,42555,572,3.2,75421,7.1,-12.1,19.7,28.2,264.9
55095,43598,211,3.7,59990,13.3,-12.4,18.8,20.4,264.9
55097,70942,334,3,59032,9.9,-10.1,18.9,32,264.9
55099,13397,-9,3.7,47032,18.4,-12.8,16.8,16.9,264.9
55101,196584,635,3.6,60349,17.6,-5.4,20.6,24.7,264.9
55103,17377,-111,2.7,53050,20.1,-8.4,19.8,18.9,264.9
55105,163129,809,3.2,57675,15,-6.8,20.6,21.8,264.9
55107,14147,-32,4,48448,23.4,-12.4,17.9,15.8,264.9
55109,89694,1087,3,82575,5.1,-11.9,19.3,33.7,264.9
55111,64249,331,2.6,57256,11.6,-8.3,19.6,23.8,264.9
55113,16489,98,4.3,46490,23.6,-12.7,17.1,23.2,264.9
55115,40796,-85,3,56022,15.3,-10.4,18.4,16.1,264.9
55117,115456,221,2.5,61906,10.5,-7.4,19.4,23.9,264.9
55119,20412,79,3.1,56981,15.4,-12.3,17.8,14.7,264.9
55121,29442,81,2.9,56978,10.6,-10.7,20.1,19.4,264.9
55123,30785,48,2.9,51692,21.3,-9.4,19.6,21.8,264.9
55125,21938,232,3.9,47198,20.1,-13.2,15.9,27.1,264.9
55127,103718,762,2.9,64234,11.3,-6.2,20.2,28.3,264.9
55129,15878,108,3.9,50482,17.7,-12.8,17.9,22.3,264.9
55131,135693,630,2.5,75799,4.9,-7.6,19.7,30.7,264.9
55133,403072,2002,2.7,87333,4.8,-6.3,20.1,43.8,264.9
55135,51128,-25,3,58648,13.9,-9.9,19.2,19.1,264.9
55137,24263,77,3.5,52340,16.2,-9,19.2,15.7,264.9
55139,171020,645,2.7,57785,11.6,-8.6,19.8,27.3,264.9
55141,73055,-57,3.5,55879,13.2,-10.2,18.9,21.6,264.9
56001,38601,171,3.3,47561,13.5,-5.6,17.3,49.9,207.9
56003,11881,2,4.7,55195,17.2,-9.3,19.5,18.8,207.9
56005,46140,-111,4.1,78112,11.5,-12.2,19.9,19.2,207.9
56007,14971,-271,3.8,61773,15.9,-5.9,18.1,20.3,207.9
56009,13640,-104,3.7,68162,12.1,-7.4,19.7,17.2,207.9
56011,7450,26,3.2,64053,12.3,-13.2,19,22.4,207.9
56013,39531,-303,5.2,51204,22.1,-8.1,18,23.5,207.9
56015,13376,-28,3.3,51676,18,-5.9,21.1,24.5,207.9
56017,4555,-131,3.7,49356,18.4,-8.3,19.6,23.1,207.9
56019,8460,18,4,57676,13.4,-9.4,19.1,28.8,207.9
56021,98976,516,3.9,63839,12.8,-4.2,20.3,28.7,207.9
56023,19434,175,3.8,69598,9.2,-8.4,16.1,22.6,207.9
56025,79115,-441,4.6,64714,13,-7.1,19.8,22.7,207.9
56027,2388,-9,2.8,51036,16.4,-9.6,20.7,16.6,207.9
56029,29324,135,4.4,58873,13.5,-9.2,15.8,32.1,207.9
56031,8566,5,3.8,54165,17,-5.2,20.5,21.7,207.9
56033,30233,101,4,58307,11,-10.4,18.7,30,207.9
56035,9813,54,4.2,74570,7.3,-10.5,14.6,25.2,207.9
56037,43051,-496,4.2,73315,10,-7.9,18.9,22,207.9
56039,23081,-180,3,99087,6.7,-8.8,13.8,57.4,207.9
56041,20299,-157,4.4,63401,12.1,-8.3,16.6,15.4,207.9
56043,7885,-150,4.2,55190,16.1,-8.6,20.6,21.5,207.9
56045,6967,-19,3.5,54319,16.1,-12,19.9,19.2,207.9
72001,17302,NA,13.8,NA,NA,NA,NA,17.9,NA
72003,36621,NA,11.2,NA,NA,NA,NA,19.4,NA
72005,50598,NA,12.4,NA,NA,NA,NA,23.7,NA
72007,24848,NA,10.1,NA,NA,NA,NA,17.6,NA
72009,22143,NA,11.9,NA,NA,NA,NA,19.8,NA
72011,26031,NA,9.7,NA,NA,NA,NA,18.1,NA
72013,82114,NA,10.3,NA,NA,NA,NA,22.8,NA
72015,17169,NA,13.7,NA,NA,NA,NA,14,NA
72017,23504,NA,11.8,NA,NA,NA,NA,19.9,NA
72019,27476,NA,10.2,NA,NA,NA,NA,18.3,NA
72021,170480,NA,6.7,NA,NA,NA,NA,28.6,NA
72023,47117,NA,10.4,NA,NA,NA,NA,26,NA
72025,124434,NA,7.8,NA,NA,NA,NA,30.6,NA
72027,30503,NA,9.8,NA,NA,NA,NA,20.6,NA
72029,44296,NA,7.9,NA,NA,NA,NA,21.7,NA
72031,147661,NA,6.8,NA,NA,NA,NA,31.5,NA
72033,23244,NA,8,NA,NA,NA,NA,19.4,NA
72035,42349,NA,7.7,NA,NA,NA,NA,22.9,NA
72037,11018,NA,13.5,NA,NA,NA,NA,18.9,NA
72039,15918,NA,12.5,NA,NA,NA,NA,15.1,NA
72041,38288,NA,7.6,NA,NA,NA,NA,23.5,NA
72043,37845,NA,13.8,NA,NA,NA,NA,21.5,NA
72045,18598,NA,10.3,NA,NA,NA,NA,11.3,NA
72047,32320,NA,9.4,NA,NA,NA,NA,16.8,NA
72049,1710,NA,4.4,NA,NA,NA,NA,15.5,NA
72051,35779,NA,5.8,NA,NA,NA,NA,30.3,NA
72053,29699,NA,13.9,NA,NA,NA,NA,23.5,NA
72054,11329,NA,11.9,NA,NA,NA,NA,12.5,NA
72055,15551,NA,15.5,NA,NA,NA,NA,15.8,NA
72057,39521,NA,13.3,NA,NA,NA,NA,19.9,NA
72059,17719,NA,14.4,NA,NA,NA,NA,23,NA
